date,strategy_id,strategy_name,strategy_params,no_trades_executed,EUR,USD,GBP,JPY,CHF,AUD,CAD,NOK,SEK,CNY,MXN,current_value
2026-03-07,momentum-T2-size10,simple-momentum,conf=0.1_T=2_size=0.1,2,76.80271795513622,120.80621413800101,66.19629019913845,16718.297174601765,93.99813795811885,226.0568607217891,192.36759085462867,1126.978182,962.131662722051,874.3680307804126,1964.4965272163,1105.03
2026-03-07,momentum-T2-size25,simple-momentum,conf=0.1_T=2_size=0.25,2,50.80650486643795,123.11397205581562,42.744329574593834,14529.691896505325,93.9489253934653,303.03741397564266,229.94598710253834,1126.978182,816.4672623073725,959.5574366984665,1861.88571104075,1104.34
2026-03-07,momentum-T2-size50,simple-momentum,conf=0.1_T=2_size=0.5,2,24.220787079950092,121.917002340926,19.242564939866877,11223.070737013706,87.66314143631715,407.4861257275777,274.3088621259393,1126.978182,607.6202156991834,1083.745522544621,1690.8676840815,1103.55
2026-03-07,momentum-T4-size10,simple-momentum,conf=0.1_T=4_size=0.1,4,64.57269263483767,109.77680959664859,64.91879764422555,16718.297174601765,89.63132268133764,267.8362406047021,215.79852605440072,1126.978182,901.2110633495649,952.5831538987788,1624.2881283587515,1104.58
2026-03-07,momentum-T4-size25,simple-momentum,conf=0.1_T=4_size=0.25,4,32.52808311426582,97.52845931998827,40.01984678929152,14529.691896505325,83.77734807326053,400.8180597349681,265.4215227329214,1126.978182,690.3824662330481,1115.909750165655,1132.7037355316795,1103.48
2026-03-07,momentum-T4-size50,simple-momentum,conf=0.1_T=4_size=0.5,4,9.484597970454967,77.34944462919131,15.992563237620407,11223.070737013706,69.21992419300713,582.9844680031534,293.4674567920981,1126.978182,427.7895382048666,1312.8252147021312,580.1820040086637,1102.42
2026-03-07,momentum-T6-size10,simple-momentum,conf=0.1_T=6_size=0.1,6,60.87780490295189,109.59623767308966,52.08017245116203,14641.86556297373,83.4202232698888,297.339022607018,236.23686312078343,1126.978182,828.6832183749829,1089.9186348721232,1528.7798745499754,1104.21
2026-03-07,momentum-T6-size25,simple-momentum,conf=0.1_T=6_size=0.25,6,27.97484422478868,96.58290310419518,22.89421289148644,10297.917246471417,69.3540033713183,455.4322646506541,294.0413219797537,1126.978182,557.176168425019,1378.4449826772607,969.2060736132362,1102.82
2026-03-07,momentum-T6-size50,simple-momentum,conf=0.1_T=6_size=0.5,6,6.926461407215825,74.61820279646216,5.070717419476487,5393.506450225435,46.56263177424519,656.9784841676724,306.7941259625282,1126.978182,274.02973156486416,1653.8410164892134,419.01153122607377,1101.62
