date,strategy_id,trader_id,sell_currency,buy_currency,sell_amount,buy_amount,exchange_rate,spread_pct,trade_size_eur,cost_eur,trade_signal
2026-03-04,momentum-T6-size25,combinator-standard,GBP,USD,4.8235,6.3836,1.333315,0.0074,5.54,0.04,0.2303
2026-03-04,momentum-T6-size50,combinator-standard,SEK,USD,31.8807,3.4086,0.107713,0.0074,2.96,0.02,0.3433
2026-03-04,momentum-T6-size50,combinator-standard,SEK,CAD,22.7237,3.325,0.147416,0.0074,2.11,0.02,0.2954
2026-03-04,momentum-T6-size50,combinator-standard,SEK,CNY,19.1838,14.1949,0.74546,0.0074,1.78,0.01,0.2926
2026-03-04,momentum-T6-size50,combinator-standard,SEK,JPY,15.1291,254.8269,16.969113,0.0074,1.4,0.01,0.2703
2026-03-04,momentum-T6-size50,combinator-standard,CHF,USD,1.6744,2.1258,1.279002,0.0074,1.85,0.01,0.2434
2026-03-04,momentum-T6-size50,combinator-standard,GBP,USD,9.2414,12.2305,1.333315,0.0074,10.62,0.08,0.2303
2026-03-05,momentum-T1-size5,combinator-standard,SEK,CAD,13.8577,2.0437,0.148578,0.0074,1.3,0.01,0.281
2026-03-05,momentum-T1-size10,combinator-standard,SEK,CAD,25.5637,3.7701,0.148578,0.0074,2.39,0.02,0.281
2026-03-05,momentum-T1-size25,combinator-standard,SEK,CAD,49.836,7.3497,0.148578,0.0074,4.67,0.03,0.281
2026-03-05,momentum-T1-size50,combinator-standard,SEK,CAD,64.3598,9.4917,0.148578,0.0074,6.03,0.04,0.281
2026-03-05,momentum-T2-size5,combinator-standard,SEK,CAD,13.1013,1.9322,0.148578,0.0074,1.23,0.01,0.281
2026-03-05,momentum-T2-size5,combinator-standard,SEK,USD,12.5908,1.3608,0.108882,0.0074,1.18,0.01,0.2739
2026-03-05,momentum-T2-size10,combinator-standard,SEK,CAD,22.8307,3.367,0.148578,0.0074,2.14,0.02,0.281
2026-03-05,momentum-T2-size10,combinator-standard,SEK,USD,21.6285,2.3375,0.108882,0.0074,2.03,0.01,0.2739
2026-03-05,momentum-T2-size25,combinator-standard,SEK,CAD,37.3293,5.5053,0.148578,0.0074,3.5,0.03,0.281
2026-03-05,momentum-T2-size25,combinator-standard,SEK,USD,33.83,3.6562,0.108882,0.0074,3.17,0.02,0.2739
2026-03-05,momentum-T2-size50,combinator-standard,SEK,CAD,35.2977,5.2056,0.148578,0.0074,3.31,0.02,0.281
2026-03-05,momentum-T2-size50,combinator-standard,SEK,USD,29.5718,3.196,0.108882,0.0074,2.77,0.02,0.2739
2026-03-05,momentum-T4-size5,combinator-standard,SEK,CAD,12.2866,1.812,0.148578,0.0074,1.15,0.01,0.281
2026-03-05,momentum-T4-size5,combinator-standard,SEK,USD,11.8079,1.2762,0.108882,0.0074,1.11,0.01,0.2739
2026-03-05,momentum-T4-size5,combinator-standard,SEK,JPY,11.3103,191.7626,17.081121,0.0074,1.06,0.01,0.266
2026-03-05,momentum-T4-size5,combinator-standard,SEK,CNY,10.5557,7.8605,0.75022,0.0074,0.99,0.01,0.2516
2026-03-05,momentum-T4-size10,combinator-standard,SEK,CAD,20.0625,2.9588,0.148578,0.0074,1.88,0.01,0.281
2026-03-05,momentum-T4-size10,combinator-standard,SEK,USD,19.0061,2.0541,0.108882,0.0074,1.78,0.01,0.2739
2026-03-05,momentum-T4-size10,combinator-standard,SEK,JPY,17.9524,304.3773,17.081121,0.0074,1.68,0.01,0.266
2026-03-05,momentum-T4-size10,combinator-standard,SEK,CNY,16.5288,12.3085,0.75022,0.0074,1.55,0.01,0.2516
2026-03-05,momentum-T4-size25,combinator-standard,SEK,CAD,26.8432,3.9588,0.148578,0.0074,2.51,0.02,0.281
2026-03-05,momentum-T4-size25,combinator-standard,SEK,USD,24.3269,2.6292,0.108882,0.0074,2.28,0.02,0.2739
2026-03-05,momentum-T4-size25,combinator-standard,SEK,JPY,22.0075,373.1306,17.081121,0.0074,2.06,0.02,0.266
2026-03-05,momentum-T4-size25,combinator-standard,SEK,CNY,19.4318,14.4703,0.75022,0.0074,1.82,0.01,0.2516
2026-03-05,momentum-T4-size50,combinator-standard,SEK,CAD,17.8213,2.6283,0.148578,0.0074,1.67,0.01,0.281
2026-03-05,momentum-T4-size50,combinator-standard,SEK,USD,14.9304,1.6136,0.108882,0.0074,1.4,0.01,0.2739
2026-03-05,momentum-T4-size50,combinator-standard,SEK,JPY,12.514,212.1712,17.081121,0.0074,1.17,0.01,0.266
2026-03-05,momentum-T4-size50,combinator-standard,SEK,CNY,10.2623,7.642,0.75022,0.0074,0.96,0.01,0.2516
2026-03-05,momentum-T6-size5,combinator-standard,SEK,CAD,11.9734,1.7658,0.148578,0.0074,1.12,0.01,0.281
2026-03-05,momentum-T6-size5,combinator-standard,SEK,USD,11.5069,1.2436,0.108882,0.0074,1.08,0.01,0.2739
2026-03-05,momentum-T6-size5,combinator-standard,SEK,JPY,11.0219,186.8741,17.081121,0.0074,1.03,0.01,0.266
2026-03-05,momentum-T6-size5,combinator-standard,SEK,CNY,10.2866,7.6601,0.75022,0.0074,0.96,0.01,0.2516
2026-03-05,momentum-T6-size5,combinator-standard,CHF,CAD,0.9181,1.5948,1.750025,0.0074,1.01,0.01,0.2436
2026-03-05,momentum-T6-size5,combinator-standard,CHF,USD,0.8805,1.1208,1.282465,0.0074,0.97,0.01,0.2365
2026-03-05,momentum-T6-size10,combinator-standard,SEK,CAD,19.0479,2.8092,0.148578,0.0074,1.78,0.01,0.281
2026-03-05,momentum-T6-size10,combinator-standard,SEK,USD,18.0449,1.9502,0.108882,0.0074,1.69,0.01,0.2739
2026-03-05,momentum-T6-size10,combinator-standard,SEK,JPY,17.0445,288.9843,17.081121,0.0074,1.6,0.01,0.266
2026-03-05,momentum-T6-size10,combinator-standard,SEK,CNY,15.6929,11.686,0.75022,0.0074,1.47,0.01,0.2516
2026-03-05,momentum-T6-size10,combinator-standard,CHF,CAD,1.512,2.6265,1.750025,0.0074,1.67,0.01,0.2436
2026-03-05,momentum-T6-size10,combinator-standard,CHF,USD,1.4322,1.8231,1.282465,0.0074,1.58,0.01,0.2365
2026-03-05,momentum-T6-size25,combinator-standard,SEK,CAD,23.5316,3.4704,0.148578,0.0074,2.2,0.02,0.281
2026-03-05,momentum-T6-size25,combinator-standard,SEK,USD,21.3257,2.3048,0.108882,0.0074,2.0,0.01,0.2739
2026-03-05,momentum-T6-size25,combinator-standard,SEK,JPY,19.2925,327.0985,17.081121,0.0074,1.81,0.01,0.266
2026-03-05,momentum-T6-size25,combinator-standard,SEK,CNY,17.0346,12.6851,0.75022,0.0074,1.6,0.01,0.2516
2026-03-05,momentum-T6-size25,combinator-standard,CHF,CAD,2.0829,3.6182,1.750025,0.0074,2.3,0.02,0.2436
2026-03-05,momentum-T6-size25,combinator-standard,CHF,USD,1.8991,2.4174,1.282465,0.0074,2.1,0.02,0.2365
2026-03-05,momentum-T6-size50,combinator-standard,SEK,CAD,13.6023,2.0061,0.148578,0.0074,1.27,0.01,0.281
2026-03-05,momentum-T6-size50,combinator-standard,SEK,USD,11.3958,1.2316,0.108882,0.0074,1.07,0.01,0.2739
2026-03-05,momentum-T6-size50,combinator-standard,SEK,JPY,9.5515,161.9425,17.081121,0.0074,0.89,0.01,0.266
2026-03-05,momentum-T6-size50,combinator-standard,SEK,CNY,7.8328,5.8329,0.75022,0.0074,0.73,0.01,0.2516
2026-03-05,momentum-T6-size50,combinator-standard,CHF,CAD,1.4719,2.5568,1.750025,0.0074,1.62,0.01,0.2436
2026-03-05,momentum-T6-size50,combinator-standard,CHF,USD,1.2549,1.5975,1.282465,0.0074,1.38,0.01,0.2365
2026-03-06,momentum-T1-size5,combinator-standard,SEK,CAD,14.5625,2.1477,0.148578,0.0074,1.36,0.01,0.2995
2026-03-06,momentum-T1-size10,combinator-standard,SEK,CAD,26.4811,3.9054,0.148578,0.0074,2.48,0.02,0.2995
2026-03-06,momentum-T1-size25,combinator-standard,SEK,CAD,49.3855,7.2833,0.148578,0.0074,4.63,0.03,0.2995
2026-03-06,momentum-T1-size50,combinator-standard,SEK,CAD,58.9592,8.6952,0.148578,0.0074,5.52,0.04,0.2995
2026-03-06,momentum-T2-size5,combinator-standard,SEK,CAD,13.5791,2.0026,0.148578,0.0074,1.27,0.01,0.2995
2026-03-06,momentum-T2-size5,combinator-standard,SEK,NOK,11.8394,12.3262,1.048876,0.0074,1.11,0.01,0.2651
2026-03-06,momentum-T2-size10,combinator-standard,SEK,CAD,23.0022,3.3923,0.148578,0.0074,2.15,0.02,0.2995
2026-03-06,momentum-T2-size10,combinator-standard,SEK,NOK,19.7504,20.5625,1.048876,0.0074,1.85,0.01,0.2651
2026-03-06,momentum-T2-size25,combinator-standard,SEK,CAD,34.4589,5.0819,0.148578,0.0074,3.23,0.02,0.2995
2026-03-06,momentum-T2-size25,combinator-standard,SEK,NOK,28.2173,29.3774,1.048876,0.0074,2.64,0.02,0.2651
2026-03-06,momentum-T2-size50,combinator-standard,SEK,CAD,27.9073,4.1157,0.148578,0.0074,2.61,0.02,0.2995
2026-03-06,momentum-T2-size50,combinator-standard,SEK,NOK,21.0028,21.8664,1.048876,0.0074,1.97,0.01,0.2651
2026-03-06,momentum-T4-size5,combinator-standard,SEK,CAD,12.4072,1.8298,0.148578,0.0074,1.16,0.01,0.2995
2026-03-06,momentum-T4-size5,combinator-standard,SEK,NOK,10.8177,11.2625,1.048876,0.0074,1.01,0.01,0.2651
2026-03-06,momentum-T4-size5,combinator-standard,CHF,CAD,1.047,1.8186,1.750025,0.0074,1.16,0.01,0.2622
2026-03-06,momentum-T4-size5,combinator-standard,SEK,USD,10.4287,1.1271,0.108882,0.0074,0.98,0.01,0.259
2026-03-06,momentum-T4-size10,combinator-standard,SEK,CAD,19.1806,2.8287,0.148578,0.0074,1.8,0.01,0.2995
2026-03-06,momentum-T4-size10,combinator-standard,SEK,NOK,16.469,17.1462,1.048876,0.0074,1.54,0.01,0.2651
2026-03-06,momentum-T4-size10,combinator-standard,CHF,CAD,1.8278,3.175,1.750025,0.0074,2.02,0.01,0.2622
2026-03-06,momentum-T4-size10,combinator-standard,SEK,USD,15.6635,1.6929,0.108882,0.0074,1.47,0.01,0.259
2026-03-06,momentum-T4-size25,combinator-standard,SEK,CAD,21.6763,3.1968,0.148578,0.0074,2.03,0.02,0.2995
2026-03-06,momentum-T4-size25,combinator-standard,SEK,NOK,17.75,18.4798,1.048876,0.0074,1.66,0.01,0.2651
2026-03-06,momentum-T4-size25,combinator-standard,CHF,CAD,3.0105,5.2295,1.750025,0.0074,3.32,0.02,0.2622
2026-03-06,momentum-T4-size25,combinator-standard,SEK,USD,16.1923,1.75,0.108882,0.0074,1.52,0.01,0.259
2026-03-06,momentum-T4-size50,combinator-standard,SEK,CAD,10.6793,1.575,0.148578,0.0074,1.0,0.01,0.2995
2026-03-06,momentum-T4-size50,combinator-standard,SEK,NOK,8.0371,8.3676,1.048876,0.0074,0.75,0.01,0.2651
2026-03-06,momentum-T4-size50,combinator-standard,CHF,CAD,2.9033,5.0432,1.750025,0.0074,3.2,0.02,0.2622
2026-03-06,momentum-T4-size50,combinator-standard,SEK,USD,6.8114,0.7361,0.108882,0.0074,0.64,0.0,0.259
2026-03-06,momentum-T6-size5,combinator-standard,SEK,CAD,12.091,1.7832,0.148578,0.0074,1.13,0.01,0.2995
2026-03-06,momentum-T6-size5,combinator-standard,SEK,NOK,10.5419,10.9754,1.048876,0.0074,0.99,0.01,0.2651
2026-03-06,momentum-T6-size5,combinator-standard,CHF,CAD,0.9646,1.6756,1.750025,0.0074,1.06,0.01,0.2622
2026-03-06,momentum-T6-size5,combinator-standard,SEK,USD,10.1629,1.0984,0.108882,0.0074,0.95,0.01,0.259
2026-03-06,momentum-T6-size5,combinator-standard,SEK,JPY,9.6052,162.8536,17.081121,0.0074,0.9,0.01,0.248
2026-03-06,momentum-T6-size5,combinator-standard,SEK,CNY,8.7899,6.5456,0.75022,0.0074,0.82,0.01,0.2298
2026-03-06,momentum-T6-size10,combinator-standard,SEK,CAD,18.2106,2.6857,0.148578,0.0074,1.71,0.01,0.2995
2026-03-06,momentum-T6-size10,combinator-standard,SEK,NOK,15.6362,16.279,1.048876,0.0074,1.46,0.01,0.2651
2026-03-06,momentum-T6-size10,combinator-standard,CHF,CAD,1.5503,2.6929,1.750025,0.0074,1.71,0.01,0.2622
2026-03-06,momentum-T6-size10,combinator-standard,SEK,USD,14.8714,1.6072,0.108882,0.0074,1.39,0.01,0.259
2026-03-06,momentum-T6-size10,combinator-standard,SEK,JPY,13.871,235.1787,17.081121,0.0074,1.3,0.01,0.248
2026-03-06,momentum-T6-size10,combinator-standard,SEK,CNY,12.5343,9.3339,0.75022,0.0074,1.17,0.01,0.2298
2026-03-06,momentum-T6-size25,combinator-standard,SEK,CAD,19.0022,2.8024,0.148578,0.0074,1.78,0.01,0.2995
2026-03-06,momentum-T6-size25,combinator-standard,SEK,NOK,15.5603,16.2,1.048876,0.0074,1.46,0.01,0.2651
2026-03-06,momentum-T6-size25,combinator-standard,CHF,CAD,1.9809,3.441,1.750025,0.0074,2.19,0.02,0.2622
2026-03-06,momentum-T6-size25,combinator-standard,SEK,USD,14.1947,1.5341,0.108882,0.0074,1.33,0.01,0.259
2026-03-06,momentum-T6-size25,combinator-standard,SEK,JPY,12.7117,215.5241,17.081121,0.0074,1.19,0.01,0.248
2026-03-06,momentum-T6-size25,combinator-standard,SEK,CNY,11.0486,8.2275,0.75022,0.0074,1.03,0.01,0.2298
2026-03-06,momentum-T6-size50,combinator-standard,SEK,CAD,8.1511,1.2021,0.148578,0.0074,0.76,0.01,0.2995
2026-03-06,momentum-T6-size50,combinator-standard,SEK,NOK,6.1344,6.3867,1.048876,0.0074,0.57,0.0,0.2651
2026-03-06,momentum-T6-size50,combinator-standard,CHF,CAD,1.2268,2.131,1.750025,0.0074,1.35,0.01,0.2622
2026-03-06,momentum-T6-size50,combinator-standard,SEK,USD,5.1989,0.5619,0.108882,0.0074,0.49,0.0,0.259
2026-03-06,momentum-T6-size50,combinator-standard,SEK,JPY,4.3334,73.4718,17.081121,0.0074,0.41,0.0,0.248
2026-03-06,momentum-T6-size50,combinator-standard,SEK,CNY,3.5175,2.6194,0.75022,0.0074,0.33,0.0,0.2298
2026-03-07,momentum-T1-size5,combinator-standard,SEK,NOK,14.694,15.292,1.048454,0.0074,1.37,0.01,0.3068
2026-03-07,momentum-T1-size10,combinator-standard,SEK,NOK,26.3141,27.3849,1.048454,0.0074,2.46,0.02,0.3068
2026-03-07,momentum-T1-size25,combinator-standard,SEK,NOK,46.8014,48.706,1.048454,0.0074,4.37,0.03,0.3068
2026-03-07,momentum-T1-size50,combinator-standard,SEK,NOK,51.3519,53.4417,1.048454,0.0074,4.8,0.04,0.3068
2026-03-07,momentum-T2-size5,combinator-standard,SEK,NOK,13.5201,14.0703,1.048454,0.0074,1.26,0.01,0.3068
2026-03-07,momentum-T2-size5,combinator-standard,SEK,CAD,12.996,1.912,0.148221,0.0074,1.21,0.01,0.2995
2026-03-07,momentum-T2-size10,combinator-standard,SEK,NOK,22.2512,23.1568,1.048454,0.0074,2.08,0.02,0.3068
2026-03-07,momentum-T2-size10,combinator-standard,SEK,CAD,21.0554,3.0978,0.148221,0.0074,1.97,0.01,0.2995
2026-03-07,momentum-T2-size25,combinator-standard,SEK,NOK,30.4915,31.7324,1.048454,0.0074,2.85,0.02,0.3068
2026-03-07,momentum-T2-size25,combinator-standard,SEK,CAD,27.483,4.0434,0.148221,0.0074,2.57,0.02,0.2995
2026-03-07,momentum-T2-size50,combinator-standard,SEK,NOK,21.0847,21.9428,1.048454,0.0074,1.97,0.01,0.3068
2026-03-07,momentum-T2-size50,combinator-standard,SEK,CAD,17.4256,2.5637,0.148221,0.0074,1.63,0.01,0.2995
2026-03-07,momentum-T4-size5,combinator-standard,SEK,NOK,12.1934,12.6896,1.048454,0.0074,1.14,0.01,0.3068
2026-03-07,momentum-T4-size5,combinator-standard,SEK,CAD,11.7207,1.7244,0.148221,0.0074,1.09,0.01,0.2995
2026-03-07,momentum-T4-size5,combinator-standard,CHF,NOK,1.1648,14.3159,12.381585,0.0074,1.28,0.01,0.2956
2026-03-07,momentum-T4-size5,combinator-standard,CHF,CAD,1.1193,1.9447,1.750396,0.0074,1.23,0.01,0.2883
2026-03-07,momentum-T4-size10,combinator-standard,SEK,NOK,18.0738,18.8093,1.048454,0.0074,1.69,0.01,0.3068
2026-03-07,momentum-T4-size10,combinator-standard,SEK,CAD,17.1024,2.5162,0.148221,0.0074,1.6,0.01,0.2995
2026-03-07,momentum-T4-size10,combinator-standard,CHF,NOK,2.0066,24.6605,12.381585,0.0074,2.21,0.02,0.2956
2026-03-07,momentum-T4-size10,combinator-standard,CHF,CAD,1.8992,3.2997,1.750396,0.0074,2.09,0.02,0.2883
2026-03-07,momentum-T4-size25,combinator-standard,SEK,NOK,17.9387,18.6687,1.048454,0.0074,1.68,0.01,0.3068
2026-03-07,momentum-T4-size25,combinator-standard,SEK,CAD,16.1687,2.3788,0.148221,0.0074,1.51,0.01,0.2995
2026-03-07,momentum-T4-size25,combinator-standard,CHF,NOK,3.1715,38.9781,12.381585,0.0074,3.5,0.03,0.2956
2026-03-07,momentum-T4-size25,combinator-standard,CHF,CAD,2.8646,4.9771,1.750396,0.0074,3.16,0.02,0.2883
2026-03-07,momentum-T4-size50,combinator-standard,SEK,NOK,7.0236,7.3094,1.048454,0.0074,0.66,0.0,0.3068
2026-03-07,momentum-T4-size50,combinator-standard,SEK,CAD,5.8047,0.854,0.148221,0.0074,0.54,0.0,0.2995
2026-03-07,momentum-T4-size50,combinator-standard,CHF,NOK,2.844,34.9526,12.381585,0.0074,3.14,0.02,0.2956
2026-03-07,momentum-T4-size50,combinator-standard,CHF,CAD,2.3638,4.107,1.750396,0.0074,2.61,0.02,0.2883
2026-03-07,momentum-T6-size5,combinator-standard,SEK,NOK,11.6004,12.0725,1.048454,0.0074,1.08,0.01,0.3068
2026-03-07,momentum-T6-size5,combinator-standard,SEK,CAD,11.1507,1.6405,0.148221,0.0074,1.04,0.01,0.2995
2026-03-07,momentum-T6-size5,combinator-standard,CHF,NOK,1.0733,13.1903,12.381585,0.0074,1.18,0.01,0.2956
2026-03-07,momentum-T6-size5,combinator-standard,CHF,CAD,1.0313,1.7918,1.750396,0.0074,1.14,0.01,0.2883
2026-03-07,momentum-T6-size5,combinator-standard,SEK,CNY,9.1757,6.8223,0.749067,0.0074,0.86,0.01,0.2502
2026-03-07,momentum-T6-size5,combinator-standard,SEK,JPY,8.9812,152.3688,17.091745,0.0074,0.84,0.01,0.248
2026-03-07,momentum-T6-size10,combinator-standard,SEK,NOK,16.3496,17.015,1.048454,0.0074,1.53,0.01,0.3068
2026-03-07,momentum-T6-size10,combinator-standard,SEK,CAD,15.4709,2.2762,0.148221,0.0074,1.44,0.01,0.2995
2026-03-07,momentum-T6-size10,combinator-standard,CHF,NOK,1.7019,20.9164,12.381585,0.0074,1.88,0.01,0.2956
2026-03-07,momentum-T6-size10,combinator-standard,CHF,CAD,1.6108,2.7987,1.750396,0.0074,1.78,0.01,0.2883
2026-03-07,momentum-T6-size10,combinator-standard,SEK,CNY,12.5372,9.3217,0.749067,0.0074,1.17,0.01,0.2502
2026-03-07,momentum-T6-size10,combinator-standard,SEK,JPY,12.1161,205.5523,17.091745,0.0074,1.13,0.01,0.248
2026-03-07,momentum-T6-size25,combinator-standard,SEK,NOK,13.9032,14.469,1.048454,0.0074,1.3,0.01,0.3068
2026-03-07,momentum-T6-size25,combinator-standard,SEK,CAD,12.5314,1.8437,0.148221,0.0074,1.17,0.01,0.2995
2026-03-07,momentum-T6-size25,combinator-standard,CHF,NOK,2.0869,25.6477,12.381585,0.0074,2.3,0.02,0.2956
2026-03-07,momentum-T6-size25,combinator-standard,CHF,CAD,1.8849,3.275,1.750396,0.0074,2.08,0.02,0.2883
2026-03-07,momentum-T6-size25,combinator-standard,SEK,CNY,9.6848,7.2009,0.749067,0.0074,0.9,0.01,0.2502
2026-03-07,momentum-T6-size25,combinator-standard,SEK,JPY,8.9992,152.6738,17.091745,0.0074,0.84,0.01,0.248
2026-03-07,momentum-T6-size50,combinator-standard,SEK,NOK,4.1565,4.3257,1.048454,0.0074,0.39,0.0,0.3068
2026-03-07,momentum-T6-size50,combinator-standard,SEK,CAD,3.4352,0.5054,0.148221,0.0074,0.32,0.0,0.2995
2026-03-07,momentum-T6-size50,combinator-standard,CHF,NOK,1.2017,14.7692,12.381585,0.0074,1.33,0.01,0.2956
2026-03-07,momentum-T6-size50,combinator-standard,CHF,CAD,0.9988,1.7354,1.750396,0.0074,1.1,0.01,0.2883
2026-03-07,momentum-T6-size50,combinator-standard,SEK,CNY,2.44,1.8142,0.749067,0.0074,0.23,0.0,0.2502
2026-03-07,momentum-T6-size50,combinator-standard,SEK,JPY,2.116,35.8981,17.091745,0.0074,0.2,0.0,0.248
2026-03-08,momentum-T1-size5,combinator-standard,MXN,CAD,28.7148,2.1679,0.07606,0.0074,1.39,0.01,0.2825
2026-03-08,momentum-T1-size10,combinator-standard,MXN,CAD,57.4295,4.3358,0.07606,0.0074,2.77,0.02,0.2825
2026-03-08,momentum-T1-size25,combinator-standard,MXN,CAD,143.5738,10.8394,0.07606,0.0074,6.93,0.05,0.2825
2026-03-08,momentum-T1-size50,combinator-standard,MXN,CAD,287.1476,21.6788,0.07606,0.0074,13.85,0.1,0.2825
2026-03-08,momentum-T2-size5,combinator-standard,MXN,CAD,28.7148,2.1679,0.07606,0.0074,1.39,0.01,0.2825
2026-03-08,momentum-T2-size5,combinator-standard,SEK,CAD,12.0106,1.7622,0.147812,0.0074,1.13,0.01,0.281
2026-03-08,momentum-T2-size10,combinator-standard,MXN,CAD,57.4295,4.3358,0.07606,0.0074,2.77,0.02,0.2825
2026-03-08,momentum-T2-size10,combinator-standard,SEK,CAD,19.1631,2.8116,0.147812,0.0074,1.8,0.01,0.281
2026-03-08,momentum-T2-size25,combinator-standard,MXN,CAD,143.5738,10.8394,0.07606,0.0074,6.93,0.05,0.2825
2026-03-08,momentum-T2-size25,combinator-standard,SEK,CAD,23.8547,3.4999,0.147812,0.0074,2.24,0.02,0.281
2026-03-08,momentum-T2-size50,combinator-standard,MXN,CAD,287.1476,21.6788,0.07606,0.0074,13.85,0.1,0.2825
2026-03-08,momentum-T2-size50,combinator-standard,SEK,CAD,13.9009,2.0395,0.147812,0.0074,1.3,0.01,0.281
2026-03-08,momentum-T4-size5,combinator-standard,MXN,CAD,28.6155,2.1604,0.07606,0.0074,1.38,0.01,0.2825
2026-03-08,momentum-T4-size5,combinator-standard,SEK,CAD,10.832,1.5893,0.147812,0.0074,1.02,0.01,0.281
2026-03-08,momentum-T4-size5,combinator-standard,MXN,NOK,26.6334,14.2049,0.537323,0.0074,1.29,0.01,0.2667
2026-03-08,momentum-T4-size5,combinator-standard,SEK,NOK,10.0755,10.4432,1.044214,0.0074,0.94,0.01,0.2651
2026-03-08,momentum-T4-size10,combinator-standard,MXN,CAD,56.8721,4.2937,0.07606,0.0074,2.74,0.02,0.2825
2026-03-08,momentum-T4-size10,combinator-standard,SEK,CAD,15.5654,2.2837,0.147812,0.0074,1.46,0.01,0.281
2026-03-08,momentum-T4-size10,combinator-standard,MXN,NOK,52.1745,27.8271,0.537323,0.0074,2.52,0.02,0.2667
2026-03-08,momentum-T4-size10,combinator-standard,SEK,NOK,14.2721,14.7928,1.044214,0.0074,1.34,0.01,0.2651
2026-03-08,momentum-T4-size25,combinator-standard,MXN,CAD,137.5999,10.3884,0.07606,0.0074,6.64,0.05,0.2825
2026-03-08,momentum-T4-size25,combinator-standard,SEK,CAD,14.0341,2.0591,0.147812,0.0074,1.32,0.01,0.281
2026-03-08,momentum-T4-size25,combinator-standard,MXN,NOK,120.7296,64.3907,0.537323,0.0074,5.83,0.04,0.2667
2026-03-08,momentum-T4-size25,combinator-standard,SEK,NOK,12.3099,12.7591,1.044214,0.0074,1.15,0.01,0.2651
2026-03-08,momentum-T4-size50,combinator-standard,MXN,CAD,252.1282,19.035,0.07606,0.0074,12.17,0.09,0.2825
2026-03-08,momentum-T4-size50,combinator-standard,SEK,CAD,4.6306,0.6794,0.147812,0.0074,0.43,0.0,0.281
2026-03-08,momentum-T4-size50,combinator-standard,MXN,NOK,204.4055,109.019,0.537323,0.0074,9.86,0.07,0.2667
2026-03-08,momentum-T4-size50,combinator-standard,SEK,NOK,3.7548,3.8918,1.044214,0.0074,0.35,0.0,0.2651
2026-03-08,momentum-T6-size5,combinator-standard,MXN,CAD,28.6095,2.1599,0.07606,0.0074,1.38,0.01,0.2825
2026-03-08,momentum-T6-size5,combinator-standard,SEK,CAD,10.0501,1.4745,0.147812,0.0074,0.94,0.01,0.281
2026-03-08,momentum-T6-size5,combinator-standard,MXN,NOK,26.6279,14.2019,0.537323,0.0074,1.28,0.01,0.2667
2026-03-08,momentum-T6-size5,combinator-standard,SEK,NOK,9.3482,9.6893,1.044214,0.0074,0.88,0.01,0.2651
2026-03-08,momentum-T6-size5,combinator-standard,MXN,JPY,25.1695,221.0013,8.84598,0.0074,1.21,0.01,0.2555
2026-03-08,momentum-T6-size5,combinator-standard,SEK,JPY,8.8381,150.8109,17.190966,0.0074,0.83,0.01,0.254
2026-03-08,momentum-T6-size10,combinator-standard,MXN,CAD,56.8292,4.2904,0.07606,0.0074,2.74,0.02,0.2825
2026-03-08,momentum-T6-size10,combinator-standard,SEK,CAD,13.3878,1.9642,0.147812,0.0074,1.26,0.01,0.281
2026-03-08,momentum-T6-size10,combinator-standard,MXN,NOK,52.1352,27.8061,0.537323,0.0074,2.52,0.02,0.2667
2026-03-08,momentum-T6-size10,combinator-standard,SEK,NOK,12.2754,12.7233,1.044214,0.0074,1.15,0.01,0.2651
2026-03-08,momentum-T6-size10,combinator-standard,MXN,JPY,48.6137,426.8535,8.84598,0.0074,2.35,0.02,0.2555
2026-03-08,momentum-T6-size10,combinator-standard,SEK,JPY,11.4496,195.3732,17.190966,0.0074,1.07,0.01,0.254
2026-03-08,momentum-T6-size25,combinator-standard,MXN,CAD,137.1132,10.3517,0.07606,0.0074,6.62,0.05,0.2825
2026-03-08,momentum-T6-size25,combinator-standard,SEK,CAD,9.5645,1.4033,0.147812,0.0074,0.9,0.01,0.281
2026-03-08,momentum-T6-size25,combinator-standard,MXN,NOK,120.3026,64.163,0.537323,0.0074,5.8,0.04,0.2667
2026-03-08,momentum-T6-size25,combinator-standard,SEK,NOK,8.3894,8.6955,1.044214,0.0074,0.79,0.01,0.2651
2026-03-08,momentum-T6-size25,combinator-standard,MXN,JPY,107.5662,944.487,8.84598,0.0074,5.19,0.04,0.2555
2026-03-08,momentum-T6-size25,combinator-standard,SEK,JPY,7.5054,128.0703,17.190966,0.0074,0.7,0.01,0.254
2026-03-08,momentum-T6-size50,combinator-standard,MXN,CAD,249.893,18.8662,0.07606,0.0074,12.06,0.09,0.2825
2026-03-08,momentum-T6-size50,combinator-standard,SEK,CAD,2.1002,0.3081,0.147812,0.0074,0.2,0.0,0.281
2026-03-08,momentum-T6-size50,combinator-standard,MXN,NOK,202.5934,108.0526,0.537323,0.0074,9.78,0.07,0.2667
2026-03-08,momentum-T6-size50,combinator-standard,SEK,NOK,1.703,1.7651,1.044214,0.0074,0.16,0.0,0.2651
2026-03-08,momentum-T6-size50,combinator-standard,MXN,JPY,168.2043,1476.9209,8.84598,0.0074,8.12,0.06,0.2555
2026-03-08,momentum-T6-size50,combinator-standard,SEK,JPY,1.4154,24.1524,17.190966,0.0074,0.13,0.0,0.254
2026-03-09,momentum-T1-size5,combinator-standard,MXN,JPY,28.2691,248.2173,8.84598,0.0074,1.36,0.01,0.2821
