date,strategy_id,trader_id,trades_executed,eur_acc_val,usd_acc_val,gbp_acc_val,jpy_acc_val,chf_acc_val,aud_acc_val,cad_acc_val,nok_acc_val,sek_acc_val,cny_acc_val,mxn_acc_val
2026-03-11,momentum-T6-size25,combinator-standard,6,114.3469,157.4878,47.5411,20295.6035,11.8187,238.6415,214.4532,1582.2783,123.7999,1559.5309,987.9768
2026-03-11,momentum-T6-size50,combinator-standard,6,122.3769,155.6186,24.5747,18984.278,1.3164,277.2856,199.7412,1607.9857,12.208,2033.2781,433.5127
2026-03-11,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,20706.4327,73.0037,195.9679,178.9039,1126.9782,464.2395,1039.2708,2032.9037
2026-03-11,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,20899.3391,57.4836,216.2357,184.9735,1126.9782,187.8696,1219.3299,2032.9037
2026-03-11,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,20293.8552,44.4942,233.3208,184.5062,1126.9782,69.8307,1358.9578,2032.9037
2026-03-11,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,19574.2921,33.7561,249.164,180.8187,1126.9782,23.4089,1463.8846,2032.9037
2026-03-12,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,18511.7628,84.7783,173.5734,163.8444,1195.5947,987.9517,861.8409,1941.8988
2026-03-12,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,18760.8948,78.5899,180.3442,166.1144,1259.2036,912.8204,907.0973,1853.6467
2026-03-12,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,19508.2906,62.1549,200.2232,172.1652,1422.0679,715.7525,1021.6081,1604.986
2026-03-12,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,20753.9503,40.9375,231.9103,179.8796,1611.8846,467.1185,1152.5429,1241.6702
2026-03-12,momentum-T2-size5,combinator-standard,2,101.9573,123.2132,82.9341,18724.2222,79.087,177.6927,170.4617,1226.0173,904.5847,907.3322,1857.2945
2026-03-12,momentum-T2-size10,combinator-standard,2,103.802,128.0264,78.7161,19114.0636,68.3404,187.5092,178.0633,1314.8109,764.2469,993.0159,1694.5031
2026-03-12,momentum-T2-size25,combinator-standard,2,108.6989,139.6936,66.9247,19950.0484,43.5698,211.5815,193.9596,1531.5343,454.3173,1202.6019,1275.6178
2026-03-12,momentum-T2-size50,combinator-standard,2,114.9519,152.8176,49.9949,20636.412,19.6968,240.1228,204.7381,1779.491,181.2025,1425.4384,769.4601
2026-03-12,momentum-T4-size5,combinator-standard,4,101.9573,129.7663,80.7894,19230.3282,66.5364,185.114,180.0216,1278.8779,812.2851,955.217,1755.9996
2026-03-12,momentum-T4-size10,combinator-standard,4,103.802,138.7621,74.5906,19893.7988,48.2541,199.9812,193.8783,1394.3972,615.3217,1083.535,1509.3646
2026-03-12,momentum-T4-size25,combinator-standard,4,108.6989,153.0424,57.8606,20883.2039,17.912,230.8565,216.7733,1598.3579,261.1949,1397.1971,932.8994
2026-03-12,momentum-T4-size50,combinator-standard,4,114.9519,154.1742,36.0441,21400.1578,3.1097,259.1974,225.6186,1710.4733,57.4224,1748.5114,385.6632
2026-03-12,momentum-T6-size5,combinator-standard,6,103.511,134.333,78.4701,19463.0481,61.3533,188.8217,185.3814,1339.8607,694.7936,1001.2681,1664.2548
2026-03-12,momentum-T6-size10,combinator-standard,6,106.6751,145.6207,70.3208,20090.7855,40.988,206.4064,200.3859,1472.9763,449.2559,1169.3699,1354.3211
2026-03-12,momentum-T6-size25,combinator-standard,6,114.3469,160.1788,49.685,20295.6035,11.8187,243.4198,214.4532,1630.4066,117.059,1576.8471,706.2699
2026-03-12,momentum-T6-size50,combinator-standard,6,122.3769,157.4988,26.1753,18984.278,1.3164,281.1288,199.7412,1645.4711,10.8785,2044.6011,216.1813
2026-03-12,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,20706.4327,73.0037,207.2697,178.9039,1126.9782,464.2395,1039.2708,1888.5675
2026-03-12,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,20899.3391,57.4836,238.8394,184.9735,1126.9782,187.8696,1219.3299,1744.2314
2026-03-12,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,20293.8552,44.4942,267.2263,184.5062,1126.9782,69.8307,1358.9578,1599.8952
2026-03-12,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,19574.2921,33.7561,294.3714,180.8187,1126.9782,23.4089,1463.8846,1455.559
2026-03-13,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,18511.7628,84.7783,173.5734,163.8444,1211.7805,987.9517,861.8409,1911.9644
2026-03-13,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,18760.8948,78.5899,180.3442,166.1144,1290.1041,912.8204,907.0973,1796.4988
2026-03-13,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,19508.2906,62.1549,200.2232,172.1652,1488.9562,715.7525,1021.6081,1481.2817
2026-03-13,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,20753.9503,40.9375,231.9103,179.8796,1715.3785,467.1185,1152.5429,1050.2667
2026-03-13,momentum-T2-size5,combinator-standard,2,101.9573,123.2132,82.9341,18724.2222,79.087,179.618,170.4617,1241.498,904.5847,907.3322,1804.1876
2026-03-13,momentum-T2-size10,combinator-standard,2,103.802,128.0264,78.7161,19114.0636,68.3404,190.9673,178.0633,1343.0585,764.2469,993.0159,1598.2983
2026-03-13,momentum-T2-size25,combinator-standard,2,108.6989,139.6936,66.9247,19950.0484,43.5698,217.7791,193.9596,1584.696,454.3173,1202.6019,1098.5088
2026-03-13,momentum-T2-size50,combinator-standard,2,114.9519,152.8176,49.9949,20636.412,19.6968,246.9753,204.7381,1843.626,181.2025,1425.4384,563.7318
2026-03-13,momentum-T4-size5,combinator-standard,4,101.9573,129.7663,80.7894,19230.3282,67.4735,186.9343,180.0216,1293.5143,812.2851,963.9478,1661.6426
2026-03-13,momentum-T4-size10,combinator-standard,4,103.802,138.7621,74.5906,19893.7988,49.7971,203.0615,193.8783,1419.5585,615.3217,1098.1087,1350.4632
2026-03-13,momentum-T4-size25,combinator-standard,4,108.6989,153.0424,57.8606,20883.2039,19.9993,235.389,216.7733,1637.2368,261.1949,1417.7569,702.1399
2026-03-13,momentum-T4-size50,combinator-standard,4,114.9519,154.1742,36.0441,21400.1578,4.473,262.632,225.6186,1742.6186,57.4224,1762.9733,213.7361
2026-03-13,momentum-T6-size5,combinator-standard,6,102.5608,135.2661,78.4701,19463.0481,62.2414,190.5469,185.3814,1364.2718,694.7936,1009.5428,1558.0872
2026-03-13,momentum-T6-size10,combinator-standard,6,104.7165,147.0566,70.3208,20090.7855,42.3725,209.1703,200.3859,1517.2762,449.2559,1182.4466,1185.9807
2026-03-13,momentum-T6-size25,combinator-standard,6,109.0984,161.7535,49.685,20295.6035,13.399,246.8512,214.4532,1718.0542,117.059,1592.4123,503.3159
2026-03-13,momentum-T6-size50,combinator-standard,6,111.1427,158.2086,26.1753,18984.278,2.0806,283.054,199.7412,1788.0932,10.8785,2052.7076,107.073
2026-03-13,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,20706.4327,73.0037,217.817,178.9039,1126.9782,464.2395,1039.2708,1754.4792
2026-03-13,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,20899.3391,57.4836,258.3219,184.9735,1126.9782,187.8696,1219.3299,1496.5505
2026-03-13,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,20293.8552,44.4942,294.0317,184.5062,1126.9782,69.8307,1358.9578,1259.1175
2026-03-13,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,19574.2921,33.7561,326.8876,180.8187,1126.9782,23.4089,1463.8846,1042.1802
2026-03-14,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,18511.7628,84.7783,173.5734,163.8444,1223.1027,976.8817,861.8409,1911.9644
2026-03-14,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,18760.8948,78.5899,180.3442,166.1144,1311.0265,892.3641,907.0973,1796.4988
2026-03-14,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,19508.2906,62.1549,200.2232,172.1652,1529.9699,675.6525,1021.6081,1481.2817
2026-03-14,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,20753.9503,40.9375,231.9103,179.8796,1768.9117,414.7779,1152.5429,1050.2667
2026-03-14,momentum-T2-size5,combinator-standard,2,100.9622,123.2132,82.9341,18724.2222,79.087,179.618,170.4617,1262.9146,894.4488,907.3322,1804.1876
2026-03-14,momentum-T2-size10,combinator-standard,2,101.7758,128.0264,78.7161,19114.0636,68.3404,190.9673,178.0633,1383.0749,747.1201,993.0159,1598.2983
2026-03-14,momentum-T2-size25,combinator-standard,2,103.3944,139.6936,66.9247,19950.0484,43.5698,217.7791,193.9596,1669.6312,428.8642,1202.6019,1098.5088
2026-03-14,momentum-T2-size50,combinator-standard,2,103.7326,152.8176,49.9949,20636.412,19.6968,246.9753,204.7381,1988.9734,160.8988,1425.4384,563.7318
2026-03-14,momentum-T4-size5,combinator-standard,4,100.9622,129.7663,80.7894,19230.3282,67.4735,188.099,178.3204,1325.8951,795.4327,963.9478,1661.6426
2026-03-14,momentum-T4-size10,combinator-standard,4,101.7758,138.7621,74.5906,19893.7988,49.7971,204.806,190.214,1482.0561,589.9227,1098.1087,1350.4632
2026-03-14,momentum-T4-size25,combinator-standard,4,103.3944,153.0424,57.8606,20883.2039,19.9993,237.1767,206.5308,1783.4873,234.6649,1417.7569,702.1399
2026-03-14,momentum-T4-size50,combinator-standard,4,103.7326,154.1742,36.0441,21400.1578,4.473,263.3714,204.2976,2024.4504,46.0678,1762.9733,213.7361
2026-03-14,momentum-T6-size5,combinator-standard,6,100.7265,135.2661,78.4701,19463.0481,62.7258,192.9026,183.6295,1395.7294,674.5548,1009.5428,1558.0872
2026-03-14,momentum-T6-size10,combinator-standard,6,100.9875,147.0566,70.3208,20090.7855,42.9858,213.1927,196.5986,1577.0349,423.338,1182.4466,1185.9807
2026-03-14,momentum-T6-size25,combinator-standard,6,99.5171,161.7535,49.685,20295.6035,13.7734,254.598,204.3203,1855.4873,100.6679,1592.4123,503.3159
2026-03-14,momentum-T6-size50,combinator-standard,6,92.066,158.2086,26.1753,18984.278,2.1427,296.6195,180.8657,2043.1815,7.9804,2052.7076,107.073
2026-03-14,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,20706.4327,73.0037,221.2422,178.9039,1126.9782,441.4453,1039.2708,1754.4792
2026-03-14,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,20899.3391,57.4836,261.0942,184.9735,1126.9782,169.4208,1219.3299,1496.5505
2026-03-14,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,20293.8552,44.4942,295.5774,184.5062,1126.9782,59.5446,1358.9578,1259.1175
2026-03-14,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,19574.2921,33.7561,327.5785,180.8187,1126.9782,18.8114,1463.8846,1042.1802
2026-03-15,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,18511.7628,84.7783,173.5734,163.8444,1234.2696,965.9357,861.8409,1911.9644
2026-03-15,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,18760.8948,78.5899,180.3442,166.1144,1331.4281,872.3662,907.0973,1796.4988
2026-03-15,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,19508.2906,62.1549,200.2232,172.1652,1568.5875,637.7991,1021.6081,1481.2817
2026-03-15,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,20753.9503,40.9375,231.9103,179.8796,1816.3258,368.302,1152.5429,1050.2667
2026-03-15,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,82.9341,18724.2222,79.087,179.618,170.4617,1284.0328,884.4265,907.3322,1804.1876
2026-03-15,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,78.7161,19114.0636,68.3404,190.9673,178.0633,1422.1187,730.3771,993.0159,1598.2983
2026-03-15,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,66.9247,19950.0484,43.5698,217.7791,193.9596,1749.9237,404.8371,1202.6019,1098.5088
2026-03-15,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,49.9949,20636.412,19.6968,246.9753,204.7381,2119.2917,142.8701,1425.4384,563.7318
2026-03-15,momentum-T4-size5,combinator-standard,4,99.9798,129.7663,80.7894,19230.3282,68.0342,188.099,176.6353,1357.7616,779.7873,963.9478,1661.6426
2026-03-15,momentum-T4-size10,combinator-standard,4,99.7952,138.7621,74.5906,19893.7988,50.6194,204.806,186.619,1542.851,566.8294,1098.1087,1350.4632
2026-03-15,momentum-T4-size25,combinator-standard,4,98.3643,153.0424,57.8606,20883.2039,20.789,237.1767,196.7722,1921.4783,212.0368,1417.7569,702.1399
2026-03-15,momentum-T4-size50,combinator-standard,4,93.6394,154.1742,36.0441,21400.1578,4.7646,263.3714,184.9915,2277.7507,37.4044,1762.9733,213.7361
2026-03-15,momentum-T6-size5,combinator-standard,6,99.7464,135.2661,78.4701,19463.0481,63.2013,193.6286,181.8942,1426.5425,651.1521,1013.3674,1558.0872
2026-03-15,momentum-T6-size10,combinator-standard,6,99.0223,147.0566,70.3208,20090.7855,43.5759,214.0787,192.8829,1634.702,394.3459,1187.1517,1185.9807
2026-03-15,momentum-T6-size25,combinator-standard,6,94.6756,161.7535,49.685,20295.6035,14.1121,255.0812,194.6662,1982.9915,84.098,1595.0427,503.3159
2026-03-15,momentum-T6-size50,combinator-standard,6,83.108,158.2086,26.1753,18984.278,2.1932,296.6855,163.7739,2263.9289,5.521,2053.0824,107.073
2026-03-15,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,20706.4327,74.8053,221.2422,178.9039,1126.9782,419.8145,1039.2708,1754.4792
2026-03-15,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,20899.3391,58.8665,261.0942,184.9735,1126.9782,152.8176,1219.3299,1496.5505
2026-03-15,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,20293.8552,45.2232,295.5774,184.5062,1126.9782,50.7915,1358.9578,1259.1175
2026-03-15,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,19574.2921,34.0632,327.5785,180.8187,1126.9782,15.1244,1463.8846,1042.1802
2026-03-16,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,18234.0864,84.7783,173.5734,163.8444,1251.1115,965.9357,861.8409,1911.9644
2026-03-16,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,18198.068,78.5899,180.3442,166.1144,1365.5651,872.3662,907.0973,1796.4988
2026-03-16,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,18045.1688,62.1549,200.2232,172.1652,1657.33,637.7991,1021.6081,1481.2817
2026-03-16,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,17640.8578,40.9375,231.9103,179.8796,2005.1437,368.302,1152.5429,1050.2667
2026-03-16,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,82.9341,18217.6122,79.087,181.621,170.4617,1301.068,884.4265,907.3322,1804.1876
2026-03-16,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,78.7161,18086.7668,68.3404,194.9945,178.0633,1456.8984,730.3771,993.0159,1598.2983
2026-03-16,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,66.9247,17324.4226,43.5698,227.7999,193.9596,1840.6757,404.8371,1202.6019,1098.5088
2026-03-16,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,49.9949,15393.9379,19.6968,266.0254,204.7381,2307.0402,142.8701,1425.4384,563.7318
2026-03-16,momentum-T4-size5,combinator-standard,4,99.9798,131.0592,80.7894,18502.1564,68.0342,190.1562,176.6353,1384.2202,771.0498,963.9478,1661.6426
2026-03-16,momentum-T4-size10,combinator-standard,4,99.7952,141.3637,74.5906,18406.3121,50.6194,208.9974,186.619,1592.08,554.1268,1098.1087,1350.4632
2026-03-16,momentum-T4-size25,combinator-standard,4,98.3643,159.308,57.8606,17127.3792,20.789,247.6662,196.7722,2028.6611,200.1574,1417.7569,702.1399
2026-03-16,momentum-T4-size50,combinator-standard,4,93.6394,165.2051,36.0441,14190.0989,4.7646,283.1266,184.9915,2476.747,33.2132,1762.9733,213.7361
2026-03-16,momentum-T6-size5,combinator-standard,6,99.7464,136.5746,78.4701,18523.1673,63.2013,195.7107,180.0116,1465.0253,643.8559,1013.3674,1580.6177
2026-03-16,momentum-T6-size10,combinator-standard,6,99.0223,149.6839,70.3208,18185.7555,43.5759,218.3117,188.8902,1708.5122,385.5086,1187.1517,1230.7109
2026-03-16,momentum-T6-size25,combinator-standard,6,94.6756,167.8428,49.685,15743.6905,14.1121,265.2755,184.5922,2151.2699,79.3864,1595.0427,603.4519
2026-03-16,momentum-T6-size50,combinator-standard,6,83.108,167.9942,26.1753,11224.24,2.1932,314.2105,146.8233,2556.9505,4.9024,2053.0824,258.5292
2026-03-16,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,19464.0467,74.8053,221.2422,178.9039,1202.3324,419.8145,1039.2708,1754.4792
2026-03-16,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,18391.4184,58.8665,261.0942,184.9735,1279.0907,152.8176,1219.3299,1496.5505
2026-03-16,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,16640.9613,45.2232,295.5774,184.5062,1348.5365,50.7915,1358.9578,1259.1175
2026-03-16,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,14876.462,34.0632,327.5785,180.8187,1411.9149,15.1244,1463.8846,1042.1802
2026-03-17,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,17987.4704,84.7783,173.5734,163.8444,1265.9789,965.9357,861.8409,1911.9644
2026-03-17,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,17705.8103,78.5899,180.3442,166.1144,1395.2411,872.3662,907.0973,1796.4988
2026-03-17,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,16824.8643,62.1549,200.2232,172.1652,1730.8967,637.7991,1021.6081,1481.2817
2026-03-17,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,15254.9318,40.9375,231.9103,179.8796,2148.9806,368.302,1152.5429,1050.2667
2026-03-17,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,82.9341,17773.266,79.087,183.3615,170.4617,1315.922,884.4265,907.3322,1804.1876
2026-03-17,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,78.7161,17209.8464,68.3404,198.4031,178.0633,1486.3929,730.3771,993.0159,1598.2983
2026-03-17,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,66.9247,15263.2398,43.5698,235.6218,193.9596,1911.3041,404.8371,1202.6019,1098.5088
2026-03-17,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,49.9949,11845.6012,19.6968,278.9178,204.7381,2432.5566,142.8701,1425.4384,563.7318
2026-03-17,momentum-T4-size5,combinator-standard,4,99.9798,131.0592,80.7894,17881.9138,68.0342,191.9239,176.6353,1407.1072,763.4511,963.9478,1680.2601
2026-03-17,momentum-T4-size10,combinator-standard,4,99.7952,141.3637,74.5906,17186.0387,50.6194,212.4662,186.619,1633.3082,543.205,1098.1087,1386.5906
2026-03-17,momentum-T4-size25,combinator-standard,4,98.3643,159.308,57.8606,14383.4447,20.789,255.3992,196.7722,2108.6115,190.2946,1417.7569,779.9566
2026-03-17,momentum-T4-size50,combinator-standard,4,93.6394,165.2051,36.0441,9897.2079,4.7646,295.0108,184.9915,2595.808,29.94,1762.9733,326.3564
2026-03-17,momentum-T6-size5,combinator-standard,6,98.8342,137.6168,78.4701,17734.9242,63.2013,197.4804,180.0116,1496.716,637.5107,1013.3674,1599.2564
2026-03-17,momentum-T6-size10,combinator-standard,6,97.2112,151.6609,70.3208,16662.7461,43.5759,221.739,188.8902,1765.9697,377.9102,1187.1517,1266.4054
2026-03-17,momentum-T6-size25,combinator-standard,6,90.3466,171.6912,49.685,12603.6617,14.1121,272.3837,184.5922,2267.277,75.4746,1595.0427,674.9819
2026-03-17,momentum-T6-size50,combinator-standard,6,75.5078,172.5516,26.1753,7097.0191,2.1932,323.6108,146.8233,2732.8966,4.4193,2053.0824,347.6109
2026-03-17,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,18273.6256,74.8053,221.2422,178.9039,1274.0976,419.8145,1039.2708,1754.4792
2026-03-17,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,16141.7801,58.8665,261.0942,184.9735,1414.7114,152.8176,1219.3299,1496.5505
2026-03-17,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,13587.6777,45.2232,295.5774,184.5062,1532.6054,50.7915,1358.9578,1259.1175
2026-03-17,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,11237.0843,34.0632,327.5785,180.8187,1631.3168,15.1244,1463.8846,1042.1802
2026-03-18,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,17744.1899,84.7783,173.5734,163.8444,1280.5356,965.9357,861.8409,1911.9644
2026-03-18,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,17226.8681,78.5899,180.3442,166.1144,1423.8986,872.3662,907.0973,1796.4988
2026-03-18,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,15687.0829,62.1549,200.2232,172.1652,1798.9758,637.7991,1021.6081,1481.2817
2026-03-18,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,13191.7023,40.9375,231.9103,179.8796,2272.4338,368.302,1152.5429,1050.2667
2026-03-18,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,82.9341,17532.8826,79.087,183.3615,168.752,1342.1787,884.4265,907.3322,1804.1876
2026-03-18,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,78.7161,16744.3201,68.3404,198.4031,174.4914,1539.0533,730.3771,993.0159,1598.2983
2026-03-18,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,66.9247,14231.0632,43.5698,235.6218,184.2325,2040.6147,404.8371,1202.6019,1098.5088
2026-03-18,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,49.9949,10243.4836,19.6968,278.9178,184.2029,2671.0277,142.8701,1425.4384,563.7318
2026-03-18,momentum-T4-size5,combinator-standard,4,99.9798,131.0592,80.7894,17307.5399,68.0342,193.4086,174.8636,1433.8818,763.4511,963.9478,1698.2801
2026-03-18,momentum-T4-size10,combinator-standard,4,99.7952,141.3637,74.5906,16093.7564,50.6194,215.2809,182.8754,1687.122,543.205,1098.1087,1420.4228
2026-03-18,momentum-T4-size25,combinator-standard,4,98.3643,159.308,57.8606,12170.8281,20.789,261.0428,186.9041,2235.3418,190.2946,1417.7569,845.8045
2026-03-18,momentum-T4-size50,combinator-standard,4,93.6394,165.2051,36.0441,7014.3537,4.7646,302.2142,166.4369,2804.7571,29.94,1762.9733,406.1749
2026-03-18,momentum-T6-size5,combinator-standard,6,98.8342,138.5961,78.4701,16891.7888,63.7737,198.9529,178.2061,1523.6068,637.5107,1013.3674,1617.1283
2026-03-18,momentum-T6-size10,combinator-standard,6,97.2112,153.4413,70.3208,15108.4706,44.6069,224.468,185.1011,1819.2529,377.9102,1187.1517,1299.2074
2026-03-18,momentum-T6-size25,combinator-standard,6,90.3466,174.7335,49.685,9828.6188,15.8246,277.329,175.3349,2382.5637,75.4746,1595.0427,732.6819
2026-03-18,momentum-T6-size50,combinator-standard,6,75.5078,175.4212,26.1753,4256.8056,3.7312,328.7761,132.0969,2892.599,4.4193,2053.0824,404.8466
2026-03-18,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,17156.0107,74.8053,221.2422,178.9039,1340.97,419.8145,1039.2708,1754.4792
2026-03-18,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,14167.3176,58.8665,261.0942,184.9735,1532.8532,152.8176,1219.3299,1496.5505
2026-03-18,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,11094.6106,45.2232,295.5774,184.5062,1681.7779,50.7915,1358.9578,1259.1175
2026-03-18,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,8488.044,34.0632,327.5785,180.8187,1795.8054,15.1244,1463.8846,1042.1802
2026-03-19,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,17504.1997,84.7783,173.5734,163.8444,1294.8285,965.9357,861.8409,1911.9644
2026-03-19,momentum-T1-size10,combinator-standard,1,100.0,125.2197,81.4335,16760.8813,78.5899,180.3442,166.1144,1451.6509,872.3662,907.0973,1796.4988
2026-03-19,momentum-T1-size25,combinator-standard,1,100.0,135.9808,73.0161,14626.2439,62.1549,200.2232,172.1652,1862.1551,637.7991,1021.6081,1481.2817
2026-03-19,momentum-T1-size50,combinator-standard,1,100.0,153.0733,60.0071,11407.5246,40.9375,231.9103,179.8796,2378.6923,368.302,1152.5429,1050.2667
2026-03-19,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,82.9341,17295.7504,79.087,183.3615,167.0594,1368.0289,884.4265,907.3322,1804.1876
2026-03-19,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,78.7161,16291.3862,68.3404,198.4031,170.9911,1590.281,730.3771,993.0159,1598.2983
2026-03-19,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,66.9247,13268.6876,43.5698,235.6218,174.9932,2161.9468,404.8371,1202.6019,1098.5088
2026-03-19,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,49.9949,8858.0524,19.6968,278.9178,165.7273,2881.5517,142.8701,1425.4384,563.7318
2026-03-19,momentum-T4-size5,combinator-standard,4,99.9798,132.0606,80.7894,16754.1521,68.0342,193.4086,173.1097,1459.9752,763.4511,963.9478,1715.8055
2026-03-19,momentum-T4-size10,combinator-standard,4,99.7952,143.2005,74.5906,15075.5052,50.6194,215.2809,179.2069,1738.4671,543.205,1098.1087,1452.2626
2026-03-19,momentum-T4-size25,combinator-standard,4,98.3643,162.6358,57.8606,10306.6925,20.789,261.0428,177.5309,2349.3048,190.2946,1417.7569,901.8275
2026-03-19,momentum-T4-size50,combinator-standard,4,93.6394,168.7627,36.0441,4979.4629,4.7646,302.2142,149.7433,2976.9241,29.94,1762.9733,463.1026
2026-03-19,momentum-T6-size5,combinator-standard,6,98.8342,139.5734,78.4701,16094.9087,64.3208,200.2374,176.4187,1549.5976,637.5107,1013.3674,1634.2327
2026-03-19,momentum-T6-size10,combinator-standard,6,97.2112,155.1656,70.3208,13709.7864,45.5455,226.6915,181.388,1869.32,377.9102,1187.1517,1329.0979
2026-03-19,momentum-T6-size25,combinator-standard,6,90.3466,177.4209,49.685,7679.859,17.167,280.5981,166.5419,2483.0734,75.4746,1595.0427,777.9236
2026-03-19,momentum-T6-size50,combinator-standard,6,75.5078,177.5802,26.1753,2563.9492,4.6605,331.1499,118.8476,3018.6892,4.4193,2053.0824,439.3944
2026-03-19,haiku-T1-size20,haiku-only,1,100.0,135.9172,78.9927,16106.7491,74.8053,221.2422,178.9039,1403.4598,419.8145,1039.2708,1754.4792
2026-03-19,haiku-T1-size40,haiku-only,1,100.0,150.7196,70.6852,12434.3713,58.8665,261.0942,184.9735,1636.0605,152.8176,1219.3299,1496.5505
2026-03-19,haiku-T1-size60,haiku-only,1,100.0,163.1303,62.3777,9058.9714,45.2232,295.5774,184.5062,1803.0124,50.7915,1358.9578,1259.1175
2026-03-19,haiku-T1-size80,haiku-only,1,100.0,173.8897,54.0703,6411.5289,34.0632,327.5785,180.8187,1919.4743,15.1244,1463.8846,1042.1802
2026-03-20,momentum-T1-size5,combinator-standard,1,100.0,121.5484,84.3413,17236.5605,84.7783,173.5734,163.8444,1310.7725,965.9357,861.8409,1911.9644
